Unnamed: 0,image_name,speaker,japanese_text,romaji,translation,translation_notes,ocr_confidence,translation_confidence,sentence_count,joined_japanese_text,text_length
2434,sumi_20250111_203545.png,sumi,"['しんちゃん', 'はやくヨソイさんのところに']","['shin-chan', 'hayaku Yosoi-san no tokoro ni']","['Shin-chan', ""Quickly, to Yosoi-san's place""]",This appears to be dialogue from what seems to be a video game or visual novel. The speaker is telling someone named Shin-chan to hurry to Yosoi-san's location.,1,1,2,しんちゃんはやくヨソイさんのところに,18
2398,sumi_20250110_195242.png,sumi,['ツカリばあちゃんの銭湯はどうだった?'],['Tsukari baa-chan no sentou wa dou datta?'],"[""How was Grandma Tsukari's public bath?""]",The term 'sentou' (銭湯) refers to a traditional Japanese public bathhouse. 'Baa-chan' is an affectionate term for grandmother.,1,1,1,ツカリばあちゃんの銭湯はどうだった？,18
2347,sumi_20250109_214107.png,sumi,"['しんちゃんごめんなさい', '裏にまわろう！']","['shin-chan gomen nasai', 'ura ni mawarou!']","[""I'm sorry Shin-chan"", ""Let's go around the back!""]",This appears to be dialogue from a game or visual novel. The speaker is apologizing to someone named Shin-chan and suggesting they go around to the back of something.,0.95,0.9,2,しんちゃんごめんなさい裏にまわろう！,18
2334,sumi_20250109_213607.png,sumi,['ヨソイさんは、この食堂の支将さんなの'],"['Yosoi-san wa, kono shokudou no shishou-san na no']","[""Yosoi-san is this cafeteria's manager""]","The term 'shishou' (支将) typically refers to a manager or person in charge. The sentence ends with なの (na no) which gives it a casual, explanatory tone.",1,1,1,ヨソイさんは、この食堂の支将さんなの,18
2379,sumi_20250109_221017.png,sumi,['ユリちゃん…いったい今度は何を…?'],['Yuri-chan... ittai kondo wa nani wo...?'],['Yuri... what exactly are you going to do this time...?'],This appears to be dialogue from what seems to be a visual novel or game. The speaker seems to be expressing concern or curiosity about what someone named Yuri might do next. The '...' (ellipses) suggest hesitation or uncertainty in the speaker's tone.,1,1,1,ユリちゃん…いったい今度は何を…？,17
2442,sumi_20250111_210403.png,sumi,['こんなところにエレベーターがある！'],['Konna tokoro ni erebētā ga aru!'],"[""There's an elevator in a place like this!""]",The speaker is expressing surprise at finding an elevator in an unexpected location. The '!' indicates excitement or surprise in the statement.,1,1,1,こんなところにエレベーターがある！,17
2371,sumi_20250109_215103.png,sumi,"['しんちゃんありがと', 'これで設置完了ね']","['shin chan arigato', 'kore de settchi kanryou ne']","['Thank you Shin', 'With this, the setup is complete']",This appears to be a dialogue from a game where a character is thanking someone named Shin and confirming the completion of some setup/installation process. The text is displayed in a speech bubble style common in Japanese games.,0.95,0.9,2,しんちゃんありがとこれで設置完了ね,17
2384,sumi_20250109_221136.png,sumi,['お客さんを連れてきたのしんちゃんよ'],['Okyaku-san wo tsurete kita no shin-chan yo'],"['I brought a customer, Shin-chan']",This appears to be dialog from what seems to be a game or visual novel. The speaker is informing someone named Shin-chan that they've brought a customer.,1,0.9,1,お客さんを連れてきたのしんちゃんよ,17
2361,sumi_20250109_214709.png,sumi,['しんちゃん、一緒に材料探しに行こう'],"['Shin-chan, issho ni zairyou sagashi ni ikou']","[""Let's go look for ingredients together""]",This appears to be dialogue from what seems like a game or visual novel. The speaker is suggesting to go ingredient hunting/gathering together with someone.,1,1,1,しんちゃん、一緒に材料探しに行こう,17
2468,sumi_20250111_214808.png,sumi,"['5人が...', 'どうすればいいんだろう...']","['5 nin ga...', 'dou sureba ii n darou...']","['5 people...', 'What should I do...']","The speaker appears to be pondering about a situation involving 5 people, expressing uncertainty about how to handle it. The trailing dots (...) indicate hesitation or worried contemplation.",1,1,2,5人が…どうすればいいんだろう…,16
2435,sumi_20250111_203552.png,sumi,['とりたんぽカレーが大ブームなの！'],['Toritanpo karee ga dai buumu na no!'],['Toritanpo curry is a huge boom/trend!'],Toritanpo is a local specialty from Akita Prefecture - it's grilled chicken on skewers that's been pounded and shaped around cedar sticks. This text appears to be commenting on toritanpo curry becoming very popular.,1,1,1,とりたんぽカレーが大ブームなの！,16
2484,sumi_20250111_222749.png,sumi,"['5人か...', 'あと4人...集まるかしら...']","['gonin ka...', 'ato yonin... atsumaru kashira...']","['5 people, huh...', 'I wonder if 4 more people... will gather...']","The speaker seems to be counting or considering the number of people, with an uncertain or contemplative tone indicated by the ellipses (...). The use of かしら (kashira) suggests the speaker is expressing uncertainty or wondering to themselves.",1,1,2,5人か…あと4人…集まるかしら…,16
2337,sumi_20250109_213634.png,sumi,['ヨソイさん、なんかごめんなさい...'],"['Yosoi-san, nanka gomen nasai...']","[""Yosoi-san, I'm somehow sorry...""]","This appears to be an apologetic statement with a somewhat hesitant or awkward tone, indicated by the use of なんか (nanka) which adds a casual, uncertain feeling to the apology",1,1,1,ヨソイさん、なんかごめんなさい…,16
2352,sumi_20250109_214215.png,sumi,"['しんちゃん、がんばって！', 'フフフ']","['Shin-chan, ganbatte!', 'Fufufu']","['Shin-chan, do your best!', 'Hehehe']","This appears to be a message of encouragement followed by a light chuckle or giggle. The フフフ (fufufu) is a common way to write laughter in Japanese, similar to 'hehe' or 'haha' in English.",1,1,2,しんちゃん、がんばって！フフフ,15
2441,sumi_20250111_210353.png,sumi,['しんちゃん、追いかけてみない？'],"['Shin-chan, oikakete minai?']","[""Hey Shin, why don't you try chasing after (them)?""]",This appears to be a casual suggestion/invitation to chase someone or something. The speaker uses informal speech and the particle みない (minai) to make a friendly suggestion.,1,1,1,しんちゃん、追いかけてみない？,15
2447,sumi_20250111_210935.png,sumi,"['しんちゃん大変！！', '上に乗って！']","['shin-chan taihen!!', 'ue ni notte!']","[""Shin-chan, it's terrible!!"", 'Get on top!']",The text appears to be part of a dialogue in what seems to be a game or interactive scene. The phrase 'taihen' indicates urgency or emergency.,1,1,2,しんちゃん大変！！上に乗って！,15
2382,sumi_20250109_221116.png,sumi,['あらものや荒物屋さんはここだよ'],['Aramono ya aramonoya-san wa koko da yo'],['The general store is here'],'Aramonoya' refers to a traditional Japanese general store that typically sells household goods and daily necessities. The ending 'da yo' makes this statement casual and informative.,1,1,1,あらものや荒物屋さんはここだよ,15
2478,sumi_20250111_221143.png,sumi,['炭の町はきっと...いい町になるね'],['Sumi no machi wa kitto... ii machi ni naru ne'],['The charcoal town will surely... become a nice town'],The speaker is expressing optimism about the future development of a town associated with charcoal. The '...' indicates a thoughtful pause in speech.,1,1,1,炭の町はきっと…いい町になるね,15
2460,sumi_20250111_212539.png,sumi,['見て！町の人たちが箱の中に...！'],['Mite! Machi no hito-tachi ga hako no naka ni...!'],['Look! The townspeople are in the box...!'],This appears to be dialogue from a game or visual novel. The exclamation marks and ellipsis suggest urgency or surprise in the speaker's tone.,1,1,1,見て！町の人たちが箱の中に…！,15
2437,sumi_20250111_203610.png,sumi,['しんちゃん、早く行きましょ！'],"['Shin-chan, hayaku ikimasho!']","[""Shin-chan, let's go quickly!""]","This appears to be a casual but polite suggestion/invitation to leave or get going, using the ましょ (masho) form which is a polite way to make suggestions.",1,1,1,しんちゃん、早く行きましょ！,14
2473,sumi_20250111_214828.png,sumi,['でも、今から間に合うかしら？'],"['Demo, ima kara ma ni au kashira?']","[""But, I wonder if there's still time to make it?""]",The speaker is expressing uncertainty about whether there's enough time left to accomplish something. The phrase 'かしら' (kashira) is typically used by female speakers to express wondering or uncertainty.,1,1,1,でも、今から間に合うかしら？,14
2359,sumi_20250109_214605.png,sumi,"['もー!', 'やだ、ユリちゃんまで...']","['Mo-!', 'Yada, Yuri-chan made...']","['Geez!', 'Oh no, even Yuri...']","This appears to be dialogue expressing frustration or disappointment, with the speaker referring to someone named Yuri. The 'もー!' is a common Japanese expression of frustration or exasperation.",1,1,2,もー！やだ、ユリちゃんまで…,14
2452,sumi_20250111_211108.png,sumi,['シロ、ここで間違いないのね？'],"['Shiro, koko de machigai nai no ne?']","[""Shiro, there's no mistake that it's here, right?""]",This appears to be a dialogue line from what seems to be a video game or visual novel. The speaker is confirming a location with someone named Shiro.,1,1,1,シロ、ここで間違いないのね？,14
2415,sumi_20250110_204815.png,sumi,['いったいどこにあるんだろう'],['ittai doko ni arundarou'],['I wonder where it could be'],This is a common Japanese phrase expressing wondering about the location of something. The んだろう (ndarou) ending adds a questioning/wondering tone.,1,1,1,いったいどこにあるんだろう,13
2350,sumi_20250109_214206.png,sumi,['おじさん、また通らせてね!'],"['Ojisan, mata toorasete ne!']","['Hey mister, let me pass through again!']","This appears to be a casual conversation where someone is asking permission to pass through somewhere. The tone is friendly and informal, indicated by the casual form and the particle ね (ne) at the end.",1,1,1,おじさん、また通らせてね！,13
